document_id,text,ner_tag_text,ner,ner_type,ner_begin,ner_end,target_order,Sentiment - NEG,Sentiment - NEUTR,Sentiment - POZ,aggregated_sentiment,Ton - NEG,Ton - NEUTR,Ton - POZ,aggregated_tone,Sentiment - COUNT,Ton - COUNT,Sentiment - MAX,Ton - MAX,Ton - SECOND,Sentiment - SECOND
65887,PSG u akciji: Hoće li UEFA suspendirati Neymara i hoće li se veliko finale Lige prvaka igrati bez jednog od najboljih igrača svijeta? – narod.hr,PSG u akciji: Hoće li UEFA suspendirati <strong>Neymara</strong> i hoće li se veliko finale Lige prvaka igrati bez jednog od najboljih igrača svijeta? – narod.hr,Neymara,PER,40,47,0,1.0,0.0,5.0,Sentiment - POZ,4.0,2.0,0.0,Ton - NEG,6.0,6.0,5.0,4.0,2.0,1.0
44806,Pogledajte kako se Michael Jordan zabavlja na Prukljanskom jezeru,Pogledajte kako se <strong>Michael Jordan</strong> zabavlja na Prukljanskom jezeru,Michael Jordan,PER,19,33,0,0.0,2.0,4.0,Sentiment - POZ,0.0,0.0,6.0,Ton - POZ,6.0,6.0,4.0,6.0,0.0,2.0
15269,Macron: Francuska neće priznati rusko pripojenje Krima,<strong>Macron</strong>: Francuska neće priznati rusko pripojenje Krima,Macron,PER,0,6,0,0.0,6.0,0.0,Sentiment - NEUTR,1.0,4.0,1.0,Ton - NEUTR,6.0,6.0,6.0,4.0,1.0,0.0
137534,"Ukrajina je žrtva sukoba Rusije i NATO-a, a najkontroverzniju ulogu imala je Angela Merkel","Ukrajina je žrtva sukoba <strong>Rusije</strong> i NATO-a, a najkontroverzniju ulogu imala je Angela Merkel",Rusije,LOC,25,31,0,5.0,1.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,5.0,6.0,0.0,1.0
42237,"Tučnjava, palež, rušenje: Žestok sukob navijača Veleža i Zrinjskog uoči derbija","Tučnjava, palež, rušenje: Žestok sukob navijača <strong>Veleža</strong> i Zrinjskog uoči derbija",Veleža,ORG,48,54,0,4.0,2.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,2.0
109690,"Dramatično upozorenje iz Tokija: Ako se situacija ne popravi, ništa od Olimpijskih igara","Dramatično upozorenje iz Tokija: Ako se situacija ne popravi, ništa od <strong>Olimpijskih igara</strong>",Olimpijskih igara,MISC,71,88,0,1.0,4.0,1.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,1.0
34665,"Objavljena lista depresivnih zemalja: Hrvatska visoko na listi uz Ruandu, Bocvanu i Gabon","Objavljena lista depresivnih zemalja: Hrvatska visoko na listi uz Ruandu, <strong>Bocvanu</strong> i Gabon",Bocvanu,LOC,74,81,0,5.0,1.0,0.0,Sentiment - NEG,5.0,1.0,0.0,Ton - NEG,6.0,6.0,5.0,5.0,1.0,1.0
60578,"Atraktivna Severina objavila novi hit: ‘Kraljica se vraća na tron, fantastično!‘","Atraktivna <strong>Severina</strong> objavila novi hit: ‘Kraljica se vraća na tron, fantastično!‘",Severina,PER,11,19,0,0.0,0.0,6.0,Sentiment - POZ,0.0,0.0,6.0,Ton - POZ,6.0,6.0,6.0,6.0,0.0,0.0
96795,"Iran prijeti da će Washington ""kao nikad"" požaliti ako istupi iz nuklearnog sporazuma","Iran prijeti da će <strong>Washington</strong> ""kao nikad"" požaliti ako istupi iz nuklearnog sporazuma",Washington,LOC,19,29,0,4.0,2.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,2.0
109840,Ciro Immobile dva gola do pothvata za koji se mislilo da će dugo trajati; Lazijev napadač može u Napulju srušiti omraženog Gonzala Higuaina,Ciro Immobile dva gola do pothvata za koji se mislilo da će dugo trajati; Lazijev napadač može u Napulju srušiti omraženog <strong>Gonzala Higuaina</strong>,Gonzala Higuaina,PER,123,139,0,5.0,1.0,0.0,Sentiment - NEG,1.0,2.0,3.0,Ton - POZ,6.0,6.0,5.0,3.0,2.0,1.0
52346,"RADIMIR ČAČIĆ 'Prvo ću dati podršku koaliciji Hrvatska raste, ali ako do dogovora ne dođe, spreman sam podržati i drugu opciju'","RADIMIR ČAČIĆ 'Prvo ću dati podršku koaliciji <strong>Hrvatska raste</strong>, ali ako do dogovora ne dođe, spreman sam podržati i drugu opciju'",Hrvatska raste,ORG,46,60,0,0.0,1.0,5.0,Sentiment - POZ,0.0,2.0,4.0,Ton - POZ,6.0,6.0,5.0,4.0,2.0,1.0
67664,Povratnički koncert Nole u Arsenalu,Povratnički koncert <strong>Nole</strong> u Arsenalu,Nole,ORG,20,24,0,0.0,4.0,2.0,Sentiment - NEUTR,0.0,4.0,2.0,Ton - NEUTR,6.0,6.0,4.0,4.0,2.0,2.0
94379,"Twitter u novom vodiču: 'Ako se ovako ponašate, letite van'","<strong>Twitter</strong> u novom vodiču: 'Ako se ovako ponašate, letite van'",Twitter,ORG,0,7,0,6.0,0.0,0.0,Sentiment - NEG,5.0,1.0,0.0,Ton - NEG,6.0,6.0,6.0,5.0,1.0,0.0
18171,Dama iz centra Zagreba u odvažnoj majici za isticanje struka koja će biti hit jeseni,Dama iz centra <strong>Zagreba</strong> u odvažnoj majici za isticanje struka koja će biti hit jeseni,Zagreba,LOC,15,22,0,0.0,6.0,0.0,Sentiment - NEUTR,0.0,2.0,4.0,Ton - POZ,6.0,6.0,6.0,4.0,2.0,0.0
43288,"Počinju isplate pomoći Grada Zagreba umirovljenicima za siječanj, objavljeni detalji","Počinju isplate pomoći <strong>Grada Zagreba</strong> umirovljenicima za siječanj, objavljeni detalji",Grada Zagreba,LOC,23,36,0,0.0,1.0,5.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,5.0,5.0,1.0,1.0
69312,HGSS-OVCI PRIHVATILI IZAZOV I PORUČILI: Naša najvrjednija oprema su 1000 volontera,<strong>HGSS</strong>-OVCI PRIHVATILI IZAZOV I PORUČILI: Naša najvrjednija oprema su 1000 volontera,HGSS,ORG,0,4,0,0.0,2.0,4.0,Sentiment - POZ,1.0,0.0,5.0,Ton - POZ,6.0,6.0,4.0,5.0,1.0,2.0
64629,13. listopada 1893. Luka Kaliterna – tko je legendarni 'otac baluna' i tvorac 'majstora s mora'? – narod.hr,13. listopada 1893. <strong>Luka Kaliterna</strong> – tko je legendarni 'otac baluna' i tvorac 'majstora s mora'? – narod.hr,Luka Kaliterna,PER,20,34,0,0.0,1.0,5.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,5.0,5.0,1.0,1.0
53779,"OTKRIVAMO: RASTE PRITISAK NA TODORIĆA, STIGLO MU PISMO IZ VLADE Među bankarima zbog Lex Agrokor nastala uzbuna","OTKRIVAMO: RASTE PRITISAK NA TODORIĆA, STIGLO MU PISMO IZ VLADE Među bankarima zbog <strong>Lex Agrokor</strong> nastala uzbuna",Lex Agrokor,MISC,84,95,0,5.0,1.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,5.0,6.0,0.0,1.0
18803,U VOZILU SANITETA PREMINULA ŽENA: Kad je njezin sin to doznao demolirao je vozilo i napao osoblje - Dnevno.hr,U VOZILU <strong>SANITETA</strong> PREMINULA ŽENA: Kad je njezin sin to doznao demolirao je vozilo i napao osoblje - Dnevno.hr,SANITETA,ORG,9,17,0,4.0,2.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,2.0
115261,Milijuni dolara slijevaju se u blagajnu UFC-a; dvorana u kojoj će se boriti McGregor i Poirier rasprodana u svega nekoliko sekundi,Milijuni dolara slijevaju se u blagajnu UFC-a; dvorana u kojoj će se boriti <strong>McGregor</strong> i Poirier rasprodana u svega nekoliko sekundi,McGregor,PER,76,84,0,0.0,1.0,5.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,5.0,5.0,1.0,1.0
27310,VIDEO Ljutita gomila razbijala prozore autobusa Ukrajinaca evakuiranih iz Wuhana - N1,VIDEO Ljutita gomila razbijala prozore autobusa Ukrajinaca evakuiranih iz <strong>Wuhana</strong> - N1,Wuhana,LOC,74,80,0,2.0,4.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,2.0
36276,"Osim visokoeksplozivnim bombama, ruski avioni Suhoj u Siriji odsad opremljeni raketama zrak-zrak","Osim visokoeksplozivnim bombama, ruski avioni Suhoj u <strong>Siriji</strong> odsad opremljeni raketama zrak-zrak",Siriji,LOC,54,60,0,2.0,4.0,0.0,Sentiment - NEUTR,4.0,2.0,0.0,Ton - NEG,6.0,6.0,4.0,4.0,2.0,2.0
9817,"Najniži udio pozitivnih u testovima od listopada, Sloveniju nagnao na daljnja popuštanja mjera","Najniži udio pozitivnih u testovima od listopada, <strong>Sloveniju</strong> nagnao na daljnja popuštanja mjera",Sloveniju,LOC,50,59,0,0.0,1.0,5.0,Sentiment - POZ,0.0,0.0,6.0,Ton - POZ,6.0,6.0,5.0,6.0,0.0,1.0
81767,"Sunčana nedjelja izmamila je Dalmatince iz kuća: dan je bio idealan za šetnju ili ispijanje omiljenog crnog napitka, a kako je bilo pogledajte u našoj fotogaleriji","Sunčana nedjelja izmamila je <strong>Dalmatince</strong> iz kuća: dan je bio idealan za šetnju ili ispijanje omiljenog crnog napitka, a kako je bilo pogledajte u našoj fotogaleriji",Dalmatince,PER,29,39,0,0.0,5.0,1.0,Sentiment - NEUTR,0.0,0.0,6.0,Ton - POZ,6.0,6.0,5.0,6.0,0.0,1.0
104725,Bradley Cooper sve je raznježio u šetnji s preslatkom kćerkicom Leom,Bradley Cooper sve je raznježio u šetnji s preslatkom kćerkicom <strong>Leom</strong>,Leom,PER,64,68,0,0.0,0.0,6.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,6.0,5.0,1.0,0.0
1938,Gay-populacija u Srbiji odrekla se Marije Šerifović,Gay-populacija u Srbiji odrekla se <strong>Marije Šerifović</strong>,Marije Šerifović,PER,35,51,0,5.0,1.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,5.0,6.0,0.0,1.0
6361,Trifunović objavom da 'Srbiju treba bombardirati jednom godišnje' razljutio direktora srpskog Telegrafa i dobio urnebesnu podršku s Jadrana,Trifunović objavom da 'Srbiju treba bombardirati jednom godišnje' razljutio direktora srpskog <strong>Telegrafa</strong> i dobio urnebesnu podršku s Jadrana,Telegrafa,ORG,94,103,0,1.0,5.0,0.0,Sentiment - NEUTR,5.0,1.0,0.0,Ton - NEG,6.0,6.0,5.0,5.0,1.0,1.0
80961,PUT ZA GRADONAČELNIČKU FOTELJU Zagrebački HDZ danas bira predsjednika između dr. Pava Kostopeča i Mislava Hermana,PUT ZA GRADONAČELNIČKU FOTELJU Zagrebački HDZ danas bira predsjednika između dr. <strong>Pava Kostopeča</strong> i Mislava Hermana,Pava Kostopeča,PER,81,95,0,0.0,5.0,1.0,Sentiment - NEUTR,1.0,4.0,1.0,Ton - NEUTR,6.0,6.0,5.0,4.0,1.0,1.0
23609,Radionice Male filozofije za djecu,Radionice <strong>Male filozofije</strong> za djecu,Male filozofije,MISC,10,25,0,0.0,4.0,2.0,Sentiment - NEUTR,0.0,4.0,2.0,Ton - NEUTR,6.0,6.0,4.0,4.0,2.0,2.0
131679,"Modrić izgubio živce zbog doping kontrole, priredili su mu veliku neugodnost","<strong>Modrić</strong> izgubio živce zbog doping kontrole, priredili su mu veliku neugodnost",Modrić,PER,0,6,0,3.0,2.0,1.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,3.0,6.0,0.0,2.0
113593,Mrak-Taritaš i Tomašević napali HDZ i Bandića za ne otpisivanje računa za struju,<strong>Mrak-Taritaš</strong> i Tomašević napali HDZ i Bandića za ne otpisivanje računa za struju,Mrak-Taritaš,PER,0,12,0,2.0,3.0,1.0,Sentiment - NEUTR,4.0,1.0,1.0,Ton - NEG,6.0,6.0,3.0,4.0,1.0,2.0
1992,ATP Stuttgart: Švicarac Wawrinka izbacio Čilića,ATP Stuttgart: Švicarac Wawrinka izbacio <strong>Čilića</strong>,Čilića,PER,41,47,0,3.0,2.0,1.0,Sentiment - NEG,4.0,1.0,1.0,Ton - NEG,6.0,6.0,3.0,4.0,1.0,2.0
27976,Štete od razornog potresa i u Hrvatskoj Kostajnici i Dvoru - N1,Štete od razornog potresa i u <strong>Hrvatskoj Kostajnici</strong> i Dvoru - N1,Hrvatskoj Kostajnici,LOC,30,50,0,1.0,5.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,5.0,6.0,0.0,1.0
45536,Bijela kuća najavila diplomatski bojkot Zimskih olimpijskih igara u Kini,Bijela kuća najavila diplomatski bojkot Zimskih olimpijskih igara u <strong>Kini</strong>,Kini,LOC,68,72,0,6.0,0.0,0.0,Sentiment - NEG,5.0,1.0,0.0,Ton - NEG,6.0,6.0,6.0,5.0,1.0,0.0
51846,FOTO: OVO JE NOVI HIDROAVION! HOĆETE LI LETJETI S NJIM? Za 13 minuta iz Splita stiže na Hvar. Let košta 149 kuna...,FOTO: OVO JE NOVI HIDROAVION! HOĆETE LI LETJETI S NJIM? Za 13 minuta iz <strong>Splita</strong> stiže na Hvar. Let košta 149 kuna...,Splita,LOC,72,78,0,0.0,6.0,0.0,Sentiment - NEUTR,0.0,1.0,5.0,Ton - POZ,6.0,6.0,6.0,5.0,1.0,0.0
19543,POČELA OPERACIJA SPAŠAVANJA BRANITELJA MARIUPOLJA: Zelenski hrabri naciju: 'Ukrajini su heroji potrebni živi'. Rusija tvrdi da je pogodila pošiljke savezničkog oružja - Dnevno.hr,POČELA OPERACIJA SPAŠAVANJA BRANITELJA MARIUPOLJA: Zelenski hrabri naciju: 'Ukrajini su heroji potrebni živi'. <strong>Rusija</strong> tvrdi da je pogodila pošiljke savezničkog oružja - Dnevno.hr,Rusija,LOC,111,117,0,6.0,0.0,0.0,Sentiment - NEG,1.0,0.0,5.0,Ton - POZ,6.0,6.0,6.0,5.0,1.0,0.0
90198,"Bolest koja je ugrozila živote Toni Braxton, Selene i Seala","Bolest koja je ugrozila živote Toni Braxton, <strong>Selene</strong> i Seala",Selene,PER,45,51,0,1.0,2.0,3.0,Sentiment - POZ,6.0,0.0,0.0,Ton - NEG,6.0,6.0,3.0,6.0,0.0,2.0
10943,Sokol pozvao na izmjenu izbornog zakona koja će osigurati ravnopravnost hrvatskog naroda u BiH,<strong>Sokol</strong> pozvao na izmjenu izbornog zakona koja će osigurati ravnopravnost hrvatskog naroda u BiH,Sokol,PER,0,5,0,0.0,1.0,5.0,Sentiment - POZ,0.0,2.0,4.0,Ton - POZ,6.0,6.0,5.0,4.0,2.0,1.0
138907,Satelitska snimka kazališta u Mariupolju dva dana prije bombardiranja,Satelitska snimka kazališta u <strong>Mariupolju</strong> dva dana prije bombardiranja,Mariupolju,LOC,30,40,0,1.0,4.0,1.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,1.0
131682,Šalata pod krovom: 400 milijuna kn za novo lice kompleksa,<strong>Šalata</strong> pod krovom: 400 milijuna kn za novo lice kompleksa,Šalata,LOC,0,6,0,1.0,3.0,2.0,Sentiment - NEUTR,1.0,2.0,3.0,Ton - POZ,6.0,6.0,3.0,3.0,2.0,2.0
38232,Prošle godine u Brazilu je svakih sat vremena bilo sedam ubojstava,Prošle godine u <strong>Brazilu</strong> je svakih sat vremena bilo sedam ubojstava,Brazilu,LOC,16,23,0,4.0,2.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,2.0
19169,SLIJEDE LI OTKAZI U HOLDINGU? Tomašević je uzeo direktoricu koja jako dobro zna kako se to radi - Dnevno.hr,SLIJEDE LI OTKAZI U HOLDINGU? <strong>Tomašević</strong> je uzeo direktoricu koja jako dobro zna kako se to radi - Dnevno.hr,Tomašević,PER,30,39,0,4.0,2.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,2.0
109784,"Čudesna Liverpoolova sezona; evo koje je sve rekorde srušio, a Jürgen Klopp dao je nevjerojatnu izjavu koja će zabrinuti rivale","Čudesna <strong>Liverpoolova</strong> sezona; evo koje je sve rekorde srušio, a Jürgen Klopp dao je nevjerojatnu izjavu koja će zabrinuti rivale",Liverpoolova,ORG,8,20,0,0.0,0.0,6.0,Sentiment - POZ,0.0,0.0,6.0,Ton - POZ,6.0,6.0,6.0,6.0,0.0,0.0
15564,Čelnici EU-a na neformalnoj radnoj večeri će razgovarati o budućnosti Unije nakon Brexita,Čelnici EU-a na neformalnoj radnoj večeri će razgovarati o budućnosti <strong>Unije</strong> nakon Brexita,Unije,ORG,70,75,0,0.0,6.0,0.0,Sentiment - NEUTR,0.0,6.0,0.0,Ton - NEUTR,6.0,6.0,6.0,6.0,0.0,0.0
109927,Udruga Franak: Europska komisija pokrenula je istražne radnje oko odgovornosti RH na temelju naše prijave,<strong>Udruga Franak</strong>: Europska komisija pokrenula je istražne radnje oko odgovornosti RH na temelju naše prijave,Udruga Franak,ORG,0,13,0,0.0,4.0,2.0,Sentiment - NEUTR,3.0,1.0,2.0,Ton - NEG,6.0,6.0,4.0,3.0,2.0,2.0
113188,Hrvatska nogometna reprezentacija doznala je vrlo važne vijesti vezane za nastup na Euru; UEFA ima jasno definirane planove...,<strong>Hrvatska nogometna reprezentacija</strong> doznala je vrlo važne vijesti vezane za nastup na Euru; UEFA ima jasno definirane planove...,Hrvatska nogometna reprezentacija,ORG,0,33,0,0.0,5.0,1.0,Sentiment - NEUTR,0.0,5.0,1.0,Ton - NEUTR,6.0,6.0,5.0,5.0,1.0,1.0
35384,"Melanie Griffith tvrdi: Nikad neću pogledati film ""Pedeset nijansi sive""","<strong>Melanie Griffith</strong> tvrdi: Nikad neću pogledati film ""Pedeset nijansi sive""",Melanie Griffith,PER,0,16,0,1.0,5.0,0.0,Sentiment - NEUTR,4.0,2.0,0.0,Ton - NEG,6.0,6.0,5.0,4.0,2.0,1.0
78770,"Tomislav Ivković novi je trener Inter Zaprešića, to će mu biti četvrti klub u HNL-u","Tomislav Ivković novi je trener <strong>Inter Zaprešića</strong>, to će mu biti četvrti klub u HNL-u",Inter Zaprešića,ORG,32,47,0,0.0,5.0,1.0,Sentiment - NEUTR,0.0,2.0,4.0,Ton - POZ,6.0,6.0,5.0,4.0,2.0,1.0
124579,"Deložacija u Potkonju: Privedena 23 aktivista Živog zida, 92-godišnja baka uspjela izmaći","Deložacija u <strong>Potkonju</strong>: Privedena 23 aktivista Živog zida, 92-godišnja baka uspjela izmaći",Potkonju,LOC,13,21,0,1.0,5.0,0.0,Sentiment - NEUTR,5.0,1.0,0.0,Ton - NEG,6.0,6.0,5.0,5.0,1.0,1.0
138466,Bayern ostao bez jednog od ključnih igrača u obrani,<strong>Bayern</strong> ostao bez jednog od ključnih igrača u obrani,Bayern,ORG,0,6,0,2.0,3.0,1.0,Sentiment - NEUTR,5.0,1.0,0.0,Ton - NEG,6.0,6.0,3.0,5.0,1.0,2.0
122265,[FOTO] Mick Schumacher doživio je tešku nesreću u kvalifikacijama VN Saudijske Arabije; helikopterom je prevezen u bolnicu i neće voziti u nedjelju,[FOTO] Mick Schumacher doživio je tešku nesreću u kvalifikacijama <strong>VN Saudijske Arabije</strong>; helikopterom je prevezen u bolnicu i neće voziti u nedjelju,VN Saudijske Arabije,MISC,66,86,0,0.0,6.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,6.0,6.0,0.0,0.0
119968,Banožić s direktorom Europske obrambene agencije Jiříjem Šedivýem; evo o čemu su razgovarali,Banožić s direktorom Europske obrambene agencije <strong>Jiříjem Šedivýem</strong>; evo o čemu su razgovarali,Jiříjem Šedivýem,PER,49,65,0,0.0,6.0,0.0,Sentiment - NEUTR,0.0,6.0,0.0,Ton - NEUTR,6.0,6.0,6.0,6.0,0.0,0.0
123646,"Jedna utakmica okrenula sve u korist Garetha Balea; u Realu su ga gotovo zamrzili, a sada će se mnogi boriti 'rukama i nogama' da ga dovedu","Jedna utakmica okrenula sve u korist <strong>Garetha Balea</strong>; u Realu su ga gotovo zamrzili, a sada će se mnogi boriti 'rukama i nogama' da ga dovedu",Garetha Balea,PER,37,50,0,1.0,1.0,4.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,4.0,5.0,1.0,1.0
115421,"[FOTO/VIDEO] Milanović o 'Kubanskoj krizi' s veleposlanicima: Plenković je Hruščov, ja sam Kennedy","[FOTO/VIDEO] <strong>Milanović</strong> o 'Kubanskoj krizi' s veleposlanicima: Plenković je Hruščov, ja sam Kennedy",Milanović,PER,13,22,0,1.0,4.0,1.0,Sentiment - NEUTR,3.0,2.0,1.0,Ton - NEG,6.0,6.0,4.0,3.0,2.0,1.0
76931,"Plenkovića prijavili USKOK-u zbog podmićivanja zastupnika: Premijer je počinio teško kazneno djelo, konačno imamo i dokaz!","Plenkovića prijavili <strong>USKOK</strong>-u zbog podmićivanja zastupnika: Premijer je počinio teško kazneno djelo, konačno imamo i dokaz!",USKOK,ORG,21,26,0,0.0,5.0,1.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,5.0,6.0,0.0,1.0
112099,Klinici za infektivne bolesti i Ministarstvu zdravstva ugovori od 73 milijuna kuna iz EU fondova,Klinici za infektivne bolesti i <strong>Ministarstvu zdravstva</strong> ugovori od 73 milijuna kuna iz EU fondova,Ministarstvu zdravstva,ORG,32,54,0,0.0,1.0,5.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,5.0,5.0,1.0,1.0
117220,Za zločine nad Hrvatim u izbrisanome selu Briševu kod Prijedora u BiH do sada nitko nije odgovarao,Za zločine nad <strong>Hrvatim</strong> u izbrisanome selu Briševu kod Prijedora u BiH do sada nitko nije odgovarao,Hrvatim,PER,15,22,0,1.0,2.0,3.0,Sentiment - POZ,6.0,0.0,0.0,Ton - NEG,6.0,6.0,3.0,6.0,0.0,2.0
134151,"""Izbirljiva zagrebačka publika"" treba se ugledati na Torcidu!","""Izbirljiva zagrebačka publika"" treba se ugledati na <strong>Torcidu</strong>!",Torcidu,ORG,53,60,0,0.0,0.0,6.0,Sentiment - POZ,5.0,1.0,0.0,Ton - NEG,6.0,6.0,6.0,5.0,1.0,0.0
118335,Macron i Biden razgovarali telefonom; obećavaju vratiti 'povjerenje' nakon krize s podmornicama,Macron i <strong>Biden</strong> razgovarali telefonom; obećavaju vratiti 'povjerenje' nakon krize s podmornicama,Biden,PER,9,14,0,1.0,4.0,1.0,Sentiment - NEUTR,1.0,1.0,4.0,Ton - POZ,6.0,6.0,4.0,4.0,1.0,1.0
35121,Mamić opet vodi privatne borbe preko reprezentacije: Eduardo sprema prljavi napad na Kovača,<strong>Mamić</strong> opet vodi privatne borbe preko reprezentacije: Eduardo sprema prljavi napad na Kovača,Mamić,PER,0,5,0,6.0,0.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,6.0,6.0,0.0,0.0
117523,Sve više Sirijaca i Afganistanaca ilegalno ulazi u EU,Sve više <strong>Sirijaca</strong> i Afganistanaca ilegalno ulazi u EU,Sirijaca,PER,9,17,0,6.0,0.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,6.0,6.0,0.0,0.0
119399,"[FOTO] Ovako Continental zamišlja kokpit budućnosti: Vozaču info o vožnji, suvozaču film","[FOTO] Ovako <strong>Continental</strong> zamišlja kokpit budućnosti: Vozaču info o vožnji, suvozaču film",Continental,MISC,13,24,0,0.0,2.0,4.0,Sentiment - POZ,0.0,2.0,4.0,Ton - POZ,6.0,6.0,4.0,4.0,2.0,2.0
125328,Urbane intervencije MM centra od 1977. do 1989. godine,Urbane intervencije <strong>MM centra</strong> od 1977. do 1989. godine,MM centra,ORG,20,29,0,0.0,6.0,0.0,Sentiment - NEUTR,0.0,6.0,0.0,Ton - NEUTR,6.0,6.0,6.0,6.0,0.0,0.0
124016,Rekordi na svakom koraku: Prvi srpanjski vikend pokazuje da je pred Hrvatskom odlična turistička sezona,Rekordi na svakom koraku: Prvi srpanjski vikend pokazuje da je pred <strong>Hrvatskom</strong> odlična turistička sezona,Hrvatskom,LOC,68,77,0,0.0,1.0,5.0,Sentiment - POZ,0.0,0.0,6.0,Ton - POZ,6.0,6.0,5.0,6.0,0.0,1.0
56322,"OTKRIVENO TKO STOJI IZA POŽARA U ROCKEFELLEROVOJ Zaštitar htio uništiti spise, zapalio Zavod za javno zdravstvo","OTKRIVENO TKO STOJI IZA POŽARA U ROCKEFELLEROVOJ Zaštitar htio uništiti spise, zapalio <strong>Zavod za javno zdravstvo</strong>",Zavod za javno zdravstvo,ORG,87,111,0,1.0,4.0,1.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,1.0
125904,ZET vraća novac srednjoškolcima Zagrebačke županije,<strong>ZET</strong> vraća novac srednjoškolcima Zagrebačke županije,ZET,ORG,0,3,0,0.0,0.0,6.0,Sentiment - POZ,0.0,2.0,4.0,Ton - POZ,6.0,6.0,6.0,4.0,2.0,0.0
119629,HRT je večeras prikazao 'slavnog' Vrdoljakovog 'Generala'. Evo što je naša Zrinka Pavlić o filmu pisala 2019. godine,HRT je večeras prikazao 'slavnog' Vrdoljakovog '<strong>Generala</strong>'. Evo što je naša Zrinka Pavlić o filmu pisala 2019. godine,Generala,MISC,48,56,0,5.0,1.0,0.0,Sentiment - NEG,4.0,2.0,0.0,Ton - NEG,6.0,6.0,5.0,4.0,2.0,1.0
2678,"Umro je glumac Norman Lloyd, tijekom karijere surađivao s Chaplinom i Hitchcockom...","Umro je glumac <strong>Norman Lloyd</strong>, tijekom karijere surađivao s Chaplinom i Hitchcockom...",Norman Lloyd,PER,15,27,0,1.0,3.0,2.0,Sentiment - NEUTR,5.0,1.0,0.0,Ton - NEG,6.0,6.0,3.0,5.0,1.0,2.0
75484,"EKSKLUZIVNO Plenković za RTL: 'Nikad nismo spomenuli koaliciju sa Škorom, na izbore idemo pobijediti'","EKSKLUZIVNO Plenković za <strong>RTL</strong>: 'Nikad nismo spomenuli koaliciju sa Škorom, na izbore idemo pobijediti'",RTL,ORG,25,28,0,0.0,6.0,0.0,Sentiment - NEUTR,0.0,4.0,2.0,Ton - NEUTR,6.0,6.0,6.0,4.0,2.0,0.0
79078,"Nina Badrić i Petar Grašo poklonili se Oliveru: ‘Neću puno pričat o njemu. Osjećamo tugu i prazninu što je otišao, sreću što smo ga imali‘","<strong>Nina Badrić</strong> i Petar Grašo poklonili se Oliveru: ‘Neću puno pričat o njemu. Osjećamo tugu i prazninu što je otišao, sreću što smo ga imali‘",Nina Badrić,PER,0,11,0,0.0,2.0,4.0,Sentiment - POZ,2.0,1.0,3.0,Ton - POZ,6.0,6.0,4.0,3.0,2.0,2.0
30660,"Vlada RH podržala WRC Croatia Rally sa 7,5 milijuna kuna","<strong>Vlada RH</strong> podržala WRC Croatia Rally sa 7,5 milijuna kuna",Vlada RH,ORG,0,8,0,0.0,0.0,6.0,Sentiment - POZ,0.0,0.0,6.0,Ton - POZ,6.0,6.0,6.0,6.0,0.0,0.0
